ID,Timestamp,Tweet URL,Group,Collector,Category,Keywords,Account handle,Account name,Account bio,Account type,Joined,Following,Followers,Location,Tweet,Tweet Type,Date posted,Screenshot,Content type,Likes,Replies,Retweets,Quote Tweets,Views,Rating,Reasoning,Remarks,Teacher's Remarks,Reviewer,Review,Reviewer's Remarks
17-468,31/03/23 01:05:20,https://twitter.com/harbingerof1/status/964259985784946688,17,"Dizon, Julia Francesca",REDT,AnakBayan is a terrorist organization,"Anakbayan, NPA",@harbingerof1,Ma. Socorro Naguit,"citizen of Heaven; book editor and writer of essays/editorials/ commentary
",Identified,09/13,751,247,,"Imperyalistang Komunistang Kapitalista--anong say nyo dyan, Anakbayan, CPP-NDF-NPA?","Imperialist Communist Capitalist--what do you say about this, Anakbayan, CPP-NDF-NPA?","Text, Reply",16/02/18 06:07,https://drive.google.com/file/d/1k9eQlpfXG9FHmLbMCnY8OxcNGRJrD1Va/view?usp=share_link,Emotional,1,0,0,0,,,"Labelling Anakbayan as NPA/communists is a form of red-tagging.

[https://www.philstar.com/headlines/2018/04/03/1802447/youth-group-condemns-red-tagging-activists]","No location

Reply to a tweet about the Maldives being forced to cede territory to China",,FALSE,FALSE,Doesn't seem to be either a Duterte or Marcos supporter based on recent tweets. Retweeted something related to the Marcoses' $203 B estate tax. Seems to be a supporter of the Aquinos instead.,,Direct-Dolphin,Ok,
17-469,31/03/23 01:06:30,https://twitter.com/musikerong/status/1285526408039550976,17,"Alfonso, Francis Donald",REDT,AnakBayan is a terrorist organization,"Anakbayan, NPA",@musikerong,Musikerong Panday,"BOHEMIAN PARTY LIST. Guitar/Bass Player.
Sinigang na Baboy Enthusiast. That's My Boy Runner-Up (circa late 80's) Filipino Mukbang.",Anonymous,10/17,115,7866,"Nimbin, New South Wales","May mga woke na taga US din.  Nagco-comment kapag daytime sa US. 
Madaming woke na Anakbayan mga anak ng NPA.","There are also woke people from the US. Commenting during daytime in the US.
Many woke Anakbayan children of the NPA.","Text, Reply",21/07/20 18:45,https://drive.google.com/file/d/1_ilfE9uM7uwHHeN1KU19lluJyatbyauV/view?usp=share_link,Emotional,11,0,1,0,,,"Labelling Anakbayan as recruiters for the NPA  is a from of red-tagging.

[https://www.philstar.com/headlines/2018/04/03/1802447/youth-group-condemns-red-tagging-activists]",,,TRUE,TRUE,"Has tweets supporting BBM.

Has tweets saying that they are a DDS.",,Direct-Dolphin,Ok,
17-470,31/03/23 01:10:47,https://twitter.com/egsyrey_24/status/938655951732727808,17,"Dizon, Julia Francesca",REDT,AnakBayan is a terrorist organization,"Anakbayan, terorista",@egsyrey_24,koya_eggy,,Anonymous,08/14,433,853,,"TIGNAN NINYO @anakbayan_ph @anakbayanUPD MGA KAHAYUPAN NI JOSE MA. SISON, BENITO TIAMZON et.al. KAYO ANG TUNAY NA PASISTA-TERORISTA! TANG INA NINYO!","LOOK @anakbayan_ph @anakbayanUPD JOSE MA. SISON, BENITO TIAMZON et. al.'s LAPDOGS. YOU ARE THE REAL FASCIST-TERRORISTS! FUCK YOU!","Text, Reply",07/12/17 14:26,https://drive.google.com/file/d/1hGr1YUd7ZFNxZi6h6K9ZlBb5TKn3VRlL/view?usp=share_link,Emotional,2,0,0,0,,,"Labelling Anakbayan as NPA/communists is a form of red-tagging.

[https://www.philstar.com/headlines/2018/04/03/1802447/youth-group-condemns-red-tagging-activists]","No location and bio

Quote retweet of a tweet about the Digos massacre",,TRUE,TRUE,Has both tweets and retweets on their profile supporting Marcos and Duterte.,,Direct-Dolphin,Ok,
17-471,31/03/23 01:15:27,https://twitter.com/Etnad08972903/status/938342658166087680,17,"Dizon, Julia Francesca",REDT,AnakBayan is a terrorist organization,"Anakbayan, terorista",@Etnad08972903,BBM support,Anti Yellow,Anonymous,11/17,117,100,calabarzon philippines,Anakbayan up mga terorista kayo.,"Anakbayan UP, you are terrorists.","Text, Reply",06/12/17 17:41,https://drive.google.com/file/d/1e17dBQfEeuI8WXN_a3NcTHVSu6VPmdWe/view?usp=share_link,Emotional,0,0,0,0,,,"Labelling Anakbayan as terrorists is a form of red-tagging.

[https://www.philstar.com/headlines/2018/04/03/1802447/youth-group-condemns-red-tagging-activists]",Reply to a tweet about the National Day of Walkout organized by Anakbayan UP,,TRUE,TRUE,"Supports the Uniteam (based on Twitter header). Account name is ""BBM support"". Retweets tweets from BBM and Uniteam supporters.",,Direct-Dolphin,Ok,
17-472,31/03/23 01:17:14,https://twitter.com/cinecinecine30/status/1284178304447045632,17,"Alfonso, Francis Donald",REDT,AnakBayan is a terrorist organization,"Anakbayan, NPA",@cinecinecine30,cinecinecine30,,Anonymous,09/15,150,1612,,"matagal na nilang panawagan ito. wala pa ang anti-terror, di ba anakbayan australia? so govt should just tell AU that these are revfronts of NPA.

https://www.manilatimes.net/2020/07/17/second-headline/breakingnews/payback-sister-fox-asks-australian-govt-to-denounce-ph-terror-law-cut-military-aid/742916","They are saying this for a long time now. Even when there is no anti-terror law, right anakbayan australia? So the government should just tell AU that these are revfronts of NPA. 

https://www.manilatimes.net/2020/07/17/second-headline/breakingnews/payback-sister-fox-asks-australian-govt-to-denounce-ph-terror-law-cut-military-aid/742916","Text, Link",18/07/20 01:29,https://drive.google.com/file/d/1QkA3U6M9bfhI4Pzz8OZWzBFAzi1lDWON/view?usp=share_link,Emotional,0,0,0,0,,,"Labelling Anakbayan as the legal NPA front organization is a from of red-tagging.

[https://www.philstar.com/headlines/2018/04/03/1802447/youth-group-condemns-red-tagging-activists]","No bio, no location",,TRUE,TRUE,"Has tweets supporting BBM

Duterte is the profile picture and cover photo",,Direct-Dolphin,Ok,
17-473,31/03/23 01:23:15,https://twitter.com/JamesVelinaLXIX/status/939785778216935424,17,"Dizon, Julia Francesca",REDT,AnakBayan is a terrorist organization,"Anakbayan, NPA, terrorist","@JamesVelinaLXIX
","James Romer  Velina
","This is my Twitter wall. My Rules shall govern here. No one can dictate me to delete my Tweets!

A Filipino that has genuine concern for the Philippines. 🇵🇭",Identified,01/13,3043,785,"Makati City, NCR, PH","To the terrorist CPP-NPA front group ANAKBAYAN: Ang UP ay hindi niyo po pagmamay-ari. Pagmamay-ari po ng Estado 'yan kaya wala kayong karapatang angkinin ang eskwelahan na yon.
","To the terrorist CPP-NPA front group ANAKBAYAN: UP is not owned by you. It is owned by the State, so you don't have the right to take ownership of it.
",Text,10/12/17 17:16,https://drive.google.com/file/d/1VmNfqIIIU-JESDv3PgV7GHGzJ4zA0uem/view?usp=share_link,Emotional,0,0,0,0,,,"Labelling Anakbayan as the legal NPA front organization is a form of red-tagging.

[https://www.philstar.com/headlines/2018/04/03/1802447/youth-group-condemns-red-tagging-activists]",,,FALSE,FALSE,"Does not seem to be a Duterte supporter [1]

Seems to be neutral on BBM [2]

[1 | 2]",,Direct-Dolphin,Ok,
17-474,31/03/23 01:23:39,https://twitter.com/MagnetoX777/status/939785910224265216,17,"Dizon, Julia Francesca",REDT,AnakBayan is a terrorist organization,"Anakbayan, NPA, terrorist",@MagnetoX777,Magneto,"Kalaban ng mga KA DDS, Anti-Duterte-BBM, Pro-LP, Pro-Leni, Pro-Democracy, Freedom and Rule of Law!",Anonymous,09/17,323,42,"Narvacan, Ilocos Region","To the terrorist CPP-NPA front group ANAKBAYAN: Ang UP ay hindi niyo po pagmamay-ari. Pagmamay-ari po ng Estado 'yan kaya wala kayong karapatang angkinin ang eskwelahan na yon. Mga buwisit!
","To the terrorist CPP-NPA front group ANAKBAYAN: UP is not owned by you. It is owned by the State, so you don't have the right to take ownership of it. You're so annoying!",Text,10/12/17 17:16,https://drive.google.com/file/d/17D2k6MMb2_-Tbe0DKpTzG8pULor10Tra/view?usp=share_link,Emotional,0,1,0,0,,,"Labelling Anakbayan as the legal NPA front organization is a form of red-tagging.

[https://www.philstar.com/headlines/2018/04/03/1802447/youth-group-condemns-red-tagging-activists]",,,FALSE,FALSE,"Bio has ""Anti-Duterte-BBM""",,Direct-Dolphin,Ok,
17-475,31/03/23 01:31:41,https://twitter.com/FollowAuthNow/status/1284002860758454276,17,"Alfonso, Francis Donald",REDT,AnakBayan is a terrorist organization,"Anakbayan, NPA",@FollowAuthNow,👮‍♂️AuthorityToFollow👮‍♂️,"No time for bullshit.
What is black is black, what is white is white.
Follow the rules or else get out of my way.
United we stand, divided we fall.
Follow Auth.",Identified,07/20,1232,1288,"National Capital Region, Republic of the Philippines","Hahaha. Gaya ng LFS? Anakbayan?
These are CPP/NPA fronts. Gusto nyo ba mamatay sa walang kwentang laban nila.
Ang dami na nilang winasak na tahanan, inang nawalang anak.
Gusto nyo ba sumali sa kanila?

I understand your side for being realistic at your age. But as you grow older,","Hahaha. Like LFS? Anakbayan? These are CPP/NPA fronts. Do you want to die for their useless fight? They have destroyed many homes, mothers lost children. Do you want to join them?

I understand your side for being realistic at your age. But as you grow older, ","Text, Reply",17/07/20 13:51,https://drive.google.com/file/d/1ZzpC__EBeaF4vNe9uFCc-quasqsmZTfw/view?usp=sharing,Emotional,1,1,0,0,,,"Labelling Anakbayan as the legal NPA front organization is a form of red-tagging.

[https://www.philstar.com/headlines/2018/04/03/1802447/youth-group-condemns-red-tagging-activists]",,,TRUE,TRUE,BBM and Sara Duterte as their cover photo,,Direct-Dolphin,Ok,
17-476,31/03/23 01:34:05,https://twitter.com/merilla2010/status/939824557921357824,17,"Dizon, Julia Francesca",REDT,AnakBayan is a terrorist organization,"Anakbayan, NPA",@merilla2010,Marski 👊👊👊,Simple Man,Anonymous,08/10,612,1035,Saudi Arabia,"ANAKBAYAN - ANAKBAYAD- iisa lang kasi yan.. ha ha
isa ata mga yan sa front ng NPA.. kaya ganyan na lang sila ka negative sa mga sundalo.. 😬😬😬","CHILDREN OF THE NATION - CHILDREN WHO ARE PAID - they're the same.. ha ha
that seems to be one of the fronts of the NPA.. that's why they're so negative towards the soldiers.. 😬😬😬","Text, Reply",10/12/17 19:50,https://drive.google.com/file/d/1buzPtgmFL3BOASBI3yIfTkqpG707qgzu/view?usp=share_link,Emotional,4,1,2,0,,,"Labelling Anakbayan as the legal NPA front organization is a form of red-tagging.

[https://www.philstar.com/headlines/2018/04/03/1802447/youth-group-condemns-red-tagging-activists]",Quote retweet of a tweet that is criticizng Anakbayan UP Diliman's statement on the presence of the military on campus,,FALSE,FALSE,,,Playful-Stork,OK,
17-477,31/03/23 01:38:13,https://twitter.com/Gan/status/1283335149409775618,17,"Alfonso, Francis Donald",REDT,AnakBayan is a terrorist organization,"Anakbayan, NPA",@Gan,Gan,Always after how things work....oh and think long term.,Identified,08/06,642,2250,"Bacoor, Cavite","Para sa mga supporters ng mga NPA legal fronts like AKBAYAN, BAYAN, ANAKBAYAN, LFS etc., still in denial or truly a communist supporter?","For the supporters of NPA legal fronts like AKBAYAN, BAYAN, ANAKBAYAN, LFS, etc., still in denial or truly a communist supporter?",Text,15/07/20 17:38,https://drive.google.com/file/d/1ZDXPg4MvRwmDDVz4zd_lkwmOTraN-mGD/view?usp=sharing,Emotional,1,0,0,0,,,"Labelling Anakbayan as the legal NPA front organization is a from of red-tagging.

[https://www.philstar.com/headlines/2018/04/03/1802447/youth-group-condemns-red-tagging-activists]",,,TRUE,TRUE,Has tweets and retweets showing support for BBM and Duterte,,Playful-Stork,OK,
17-478,31/03/23 01:40:41,https://twitter.com/dyslexiczs/status/942229073773785090,17,"Dizon, Julia Francesca",REDT,AnakBayan is a terrorist organization,"Anakbayan, terorista",@dyslexiczs,ᜉᜐᜅ͓ ᜄᜎ,"I am dyslexic and my opinion matters
",Anonymous,10/16,279,79,,Putang ina niyo! Sa panahon ng kalamidad pati ang mga naghahatid ng tulong sa mga nasalanta ng bagyong #urduhaph itutumba nyo!? Dapat lang kayong bansagin na terorista! @venzie @teddycasino @natoreyes @anakbayan_ph @AkbayanParty,"Fuck you! During this time of calamity, you'd still knock down even those who are sending over help to those who were affected by typhoon #urduhaph!? It's only right that you should be branded as terrorists! @venzie @teddycasino @natoreyes @anakbayan_ph @AkbayanParty","Text, Reply",17/12/17 11:04,https://drive.google.com/file/d/1spRT40WcHWeAcZ9q-8WyHOFTnNM0r_1r/view?usp=share_link,,,,,,,,"Labelling Anakbayan as NPA/communists is a form of red-tagging.

[https://www.philstar.com/headlines/2018/04/03/1802447/youth-group-condemns-red-tagging-activists]","No location

Quote retweet",,FALSE,TRUE,"Supports Duterte [1]

Does not support Marcos [2]

[1 | 2]",,Playful-Stork,Incomplete Data,"Content type, Likes, Replies, and Retweets are empty"
17-479,31/03/23 01:44:31,https://twitter.com/maharshalal/status/1277459584773287936,17,"Alfonso, Francis Donald",REDT,AnakBayan is a terrorist organization,"Anakbayan, NPA",@maharshalal,Precious Ariel #BBM-SARA #SENDIGONG,precious child of GOD!,Identified,05/10,1116,1494,philippines,"Miserable? 😂 CPP-NPA linked behind this activist groups in case you don't know. See the news i posted. Fanatics of Immoral man from Davao? Says who? Your group? Rappler? Where are your evidence? As if Cory, NPA, Anakbayan, Samasa, & LFS are example of good moral 🙄😅",,"Text, Reply",29/06/20 12:31,https://drive.google.com/file/d/1D8tnrqq40OtopicdXS_zwHlwte7jlsd-/view?usp=share_link,Emotional,0,0,0,0,,,"Labelling Anakbayan as the legal NPA front organization is a from of red-tagging.

[https://www.philstar.com/headlines/2018/04/03/1802447/youth-group-condemns-red-tagging-activists]",,,TRUE,TRUE,Account name has BBM-SARA,,Playful-Stork,Mislabeled,Account type should be Anonymous
17-480,31/03/23 01:45:04,https://twitter.com/dyslexiczs/status/936515106782846976,17,"Dizon, Julia Francesca",REDT,AnakBayan is a terrorist organization,"Anakbayan, NPA",@dyslexiczs,ᜉᜐᜅ͓ ᜄᜎ,"I am dyslexic and my opinion matters
",Anonymous,10/16,279,79,,"Ninanakaw ng NPA, LFS, anakpawis, anakbayan, makabayan, bayan muna ang kanilang kabataan, sinisira ang kanilang kibukasan sa isang bukas na tanging ang    kanilang pinuno sa The Hague ang nakikinabang
","NPA, LFS, anakpawis, anakbayan, makabayan, bayan muna are stealing their childhood, destroying their future for a tomorrow that only their leader in The Hague will benefit from","Text, Reply, Image",01/12/17 16:39,https://drive.google.com/file/d/1gedSNIJobDbGBzWj8RbdL-6J67S4kUly/view?usp=share_link,Rational,4,0,1,0,,,"Labelling Anakbayan as NPA/communists is a form of red-tagging.

[https://www.philstar.com/headlines/2018/04/03/1802447/youth-group-condemns-red-tagging-activists]",No location,,FALSE,TRUE,"Supports Duterte [1]

Does not support Marcos [2]

[1 | 2]",,Playful-Stork,OK,
17-481,31/03/23 01:50:21,https://twitter.com/PNP2ndKPMFC/status/1276740456626270208,17,"Alfonso, Francis Donald",REDT,AnakBayan is a terrorist organization,"Anakbayan, NPA",@PNP2ndKPMFC,PNPKalinga2ndPMFC,"Courage, Discipline and will to Fight.
The 2nd Kalinga Provincial Mobile Force Company was activated October 29, 2018.",Identified,10/18,391,565,"Tabuk City, Kalinga","HOW CPP-NPA-NPA-NDF RECRUITS YOUTH THEY DON ' T KNOW:
ONE:
When you join the Group of Anakbayan (out of school youth), League Of Filipino Students LFS (for students), Youth Partylist and other progressive printing organizations.
You are ′′ Grade 1 in CPP-NPA-NDF.
SECOND:
See More",,"Text, Image",27/06/20 12:53,https://drive.google.com/file/d/1bReqdyGdEBj2pDv0t7chM-rjqhEOpCxe/view?usp=sharing,Rational,18,0,4,0,,,"Labelling Anakbayan as recruiters for the NPA  is a from of red-tagging.

[https://www.philstar.com/headlines/2018/04/03/1802447/youth-group-condemns-red-tagging-activists]",,,FALSE,TRUE,Has tweets supporting Duterte,,Playful-Stork,OK,
17-482,31/03/23 01:52:23,https://twitter.com/zyper95/status/940515912456663041,17,"Dizon, Julia Francesca",REDT,AnakBayan is a terrorist organization,"Anakbayan, NPA",@zyper95,"Edwin Vergel de Dios
",,Identified,08/14,77,5,Quezon City,"Kabataan ano ba alam nyo sa Martial Law nung panahon Marcos bakit buhay na ba kayo nun? Nakikinig kasi kayo sa mga taong tamad, pahirap sa lipunan na ang gusto sila lang buhayin ng gobyerno. Oo kayong mga NPA, Anakbayan, Bayan Muna etc pwe! Wag nyo lasunin utak ng mga bata.
","Kabataan, what do you even know about Martial Law during the time of Marcos, why, where you already alive back then? It's because you're listening to lazy people, burdens to society that want the government to cater to only their every need. Yes, you NPA, Anakbayan, Bayan Muna, etc. whatever! Don't poison the minds of our youth.","Text, Reply",12/12/17 17:37,https://drive.google.com/file/d/1E9kSxHWmv7kyCk7efheoHzPZ5jATXc6Y/view?usp=share_link,Rational,0,0,0,0,,,"Labelling Anakbayan as NPA/communists is a form of red-tagging.

[https://www.philstar.com/headlines/2018/04/03/1802447/youth-group-condemns-red-tagging-activists]",No bio,,FALSE,FALSE,"Stance cannot be determined. The tweet linked here alone cannot be basis enough to conclude that they are a Marcos supporter, and they do not have any tweets related to Duterte.",,Playful-Stork,Mislabeled,Content type should be Emotional
17-483,31/03/23 01:56:40,https://twitter.com/Nel_dalvi/status/940154843783663616,17,"Dizon, Julia Francesca",REDT,AnakBayan is a terrorist organization,"Anakbayan, NPA",@Nel_dalvi,Nel Vidal,👊#DDS👊 👉Our greatest weakness lies in giving up. the most certain way to succeed is always to try just one more time.,Anonymous,11/17,535,821,,"It is to saw anakbayan in UP are part of cpp/npa/ndf. Why they scared? Instead u thankful that u have military protection in your campus to minimize all bad activities!
",,"Text, Reply",11/12/17 17:42,https://drive.google.com/file/d/15oHQEEBXSkziPnRkCHQeGnQ4NoBhjJnr/view?usp=share_link,Emotional,6,0,0,0,,,"Labelling Anakbayan as NPA/communists is a form of red-tagging.

[https://www.philstar.com/headlines/2018/04/03/1802447/youth-group-condemns-red-tagging-activists]","No location

Account was last active in 2020",,FALSE,TRUE,"Has ""#DDS"" in bio

Cannot determine stance towards Marcos",,Playful-Stork,OK,
17-484,31/03/23 02:01:00,https://twitter.com/ninabeIlatrix1/status/959364409687646208?s=20,17,"Dizon, Julia Francesca",REDT,AnakBayan is a terrorist organization,"Anakbayan, NPA",@ninabeIlatrix1,ninabeIlatrix,"The only verdict is vengeance; a vendetta, held as a votive not in vain for the value and veracity of such shall one day vindicate the vigilant and the virtuous
",Anonymous,02/12,1359,2823,"Quarante, France","Anakbayan is not a Lumad group. NPA yan
",Anakbayan is not a Lumad group. It is [part of the] NPA,"Text, Reply",02/02/18 17:54,https://drive.google.com/file/d/1pRpw5tmOHhzoiGHDneVULtwbSgLMmwwv/view?usp=share_link,Rational,4,0,0,0,,,"Labelling Anakbayan as NPA/communists is a form of red-tagging.

[https://www.philstar.com/headlines/2018/04/03/1802447/youth-group-condemns-red-tagging-activists]",,,TRUE,TRUE,Header is a photo of Sara Duterte and Bongbong Marcos clasping hands. The website in their profile is a direct link to subscribe to Sara Duterte's YouTube channel.,,Playful-Stork,OK,
17-485,31/03/23 02:01:31,https://twitter.com/ninabeIlatrix1/status/959388676684787712,17,"Dizon, Julia Francesca",REDT,AnakBayan is a terrorist organization,"Anakbayan, NPA, terorista",@ninabeIlatrix1,ninabeIlatrix,"The only verdict is vengeance; a vendetta, held as a votive not in vain for the value and veracity of such shall one day vindicate the vigilant and the virtuous
",Anonymous,02/12,1359,2823,"Quarante, France","NPA Group yang Anakbayan. Nakakakuha ng budget galing sa revolutionary tax at panghaharass sa ordinaryong mamamyan. Nagsalita ang mga terorista at NPA
",Anakbayan is an NPA group. They get their budget from revolutionary tax and harassing ordinary citizens. The terrorists and NPA have spoken,"Text, Reply",02/02/18 17:30,https://drive.google.com/file/d/1AcdGyNuyy3TpwG_HkZ8ar1OnLT7w1Jr2/view?usp=share_link,Rational,9,0,1,0,,,"Labelling Anakbayan as NPA/communists is a form of red-tagging.

[https://www.philstar.com/headlines/2018/04/03/1802447/youth-group-condemns-red-tagging-activists]",,,TRUE,TRUE,Header is a photo of Sara Duterte and Bongbong Marcos clasping hands. The website in their profile is a direct link to subscribe to Sara Duterte's YouTube channel.,,Playful-Stork,OK,
17-486,31/03/23 02:07:03,https://twitter.com/virgil626/status/1274313013906964480,17,"Alfonso, Francis Donald",REDT,AnakBayan is a terrorist organization,"Anakbayan, NPA",@virgil626,virgil,,Anonymous,07/19,311,114,,MGA ULOL KAYON ANAKBAYAN KAYO MGA ANAK KAYO NG KUMUNISTA AT NPA JUNKTERRORBILL MGA TARANTADO KUNG LAW ABIDING CITIZEN KAYO WLA KAYONG PARALLY MGA TARANTADONG ITO,,"Text, Reply",20/06/20 20:07,https://drive.google.com/file/d/1yAXJDkn0PVucJXIgpzSkZ2z2cTWMwSAb/view?usp=sharing,Emotional,1,0,0,1,,,"Labelling Anakbayan as recruiters for the NPA  is a from of red-tagging.

[https://www.philstar.com/headlines/2018/04/03/1802447/youth-group-condemns-red-tagging-activists]","No location, no bio",,TRUE,TRUE,Has tweets supporting BBM-SARA,,Playful-Stork,OK,
17-487,31/03/23 02:20:12,https://twitter.com/CandyMint55/status/1270834258488070145,17,"Alfonso, Francis Donald",REDT,AnakBayan is a terrorist organization,"Anakbayan, NPA",@CandyMint55,Ms. Mily😇,"Certified DDS 👊

D💜U💙T💚E❤️R🧡T♥️E ✊🏼",Anonymous,12/18,301,563,"Doha, Qatar",Mga communist ang mga yan group nila Anakbayan Party List ka alyado ni Sarah Elango ng recruit ng mga bata NPA.,The group of the Anakbayan Party List are communist. They are associated with Sarah Elango who is a recruiter of children for the NPA.,"Text, Reply",11/06/20 05:44,https://drive.google.com/file/d/1q2Vb0T-_o26pFs-YAtJVvdtZah_BCqfx/view?usp=sharing,Emotional,0,0,0,0,,,"Labelling Anakbayan as recruiters for the NPA  is a from of red-tagging.

[https://www.philstar.com/headlines/2018/04/03/1802447/youth-group-condemns-red-tagging-activists]",Cannot access the replies for the tweet,,TRUE,TRUE,Profile pic is the colors of BBM and Duterte,,Playful-Stork,OK,
17-488,31/03/23 02:28:45,https://twitter.com/crux_sonata/status/1270296494122229760,17,"Alfonso, Francis Donald",REDT,AnakBayan is a terrorist organization,"Anakbayan, NPA",@crux_sonata,,mahalin natin aNg pilipinas,Anonymous,11/16,272,1416,Philippines,"Ikaw nga mega quote ka pa sa 
@anakbayan_ph
 Na front ng NPA! Wag mo ng ideny Na front yan ng NPA magmumukha ka lang tanga tulad ng 
@defendUPLB
 Na nagsend ng death threat sa sarili niya para siraan Ang gobyerno! Karma is real and digital 😂",,"Text, Reply",09/06/20 18:07,https://drive.google.com/file/d/1WtFor_7I0whxTNe0CShpQt8xlKShRHub/view?usp=share_link,Emotional,1,0,0,0,,,"Labelling Anakbayan as the legal NPA front organization is a from of red-tagging.

[https://www.philstar.com/headlines/2018/04/03/1802447/youth-group-condemns-red-tagging-activists]",,,FALSE,TRUE,Has posts supporting Duterte,,Playful-Stork,OK,
17-489,31/03/23 02:37:39,https://twitter.com/yyyy_2020/status/1270292917391769600,17,"Alfonso, Francis Donald",REDT,AnakBayan is a terrorist organization,"Anakbayan, NPA",@yyyy_2020,Sadness,🧠 over ♥️,Anonymous,08/09,417,169,Philippines,"NPA do terrorism acts and rallyists like bayan, anakbayan Gabriela, et. All have linkages to NPA. Hahahaha. Ano ba? Very basic teh! Ang ahas hindi manganganak ng pusa! Boba lang?  

Pusta ako block ako nito",,"Text, Reply",09/06/20 17:53,https://drive.google.com/file/d/1V94tks1Nc9_2Wee0L7CRgkp4ZPxfO9jq/view?usp=sharing,Emotional,0,0,0,0,,,"Labelling Anakbayan as the legal NPA front organization is a from of red-tagging.

[https://www.philstar.com/headlines/2018/04/03/1802447/youth-group-condemns-red-tagging-activists]",,,TRUE,TRUE,Has tweets supporting BBM-SARA,,Playful-Stork,OK,
17-490,31/03/23 03:34:16,https://twitter.com/James93326742/status/1267219126264553472,17,"Alfonso, Francis Donald",REDT,AnakBayan is a terrorist organization,"Anakbayan, NPA",@James93326742,James,Just a passerby,Anonymous,05/19,171,78,,Ohhh we all know Anakbayan is a recruiting arm of the NPA 🤣🤣,,"Text, Reply",01/06/20 06:19,https://drive.google.com/file/d/1SHC6lXpIBt18DAX4ktpCg-REUv56WDmn/view?usp=share_link,Emotional,9,0,0,0,,,"Labelling Anakbayan as recruiters for the NPA  is a from of red-tagging.

[https://www.philstar.com/headlines/2018/04/03/1802447/youth-group-condemns-red-tagging-activists]",No location,,TRUE,TRUE,Has tweets supporting BBM and Duterte,,Playful-Stork,OK,
17-491,31/03/23 03:39:37,https://twitter.com/James05123026/status/1266578047605657600,17,"Alfonso, Francis Donald",REDT,AnakBayan is a terrorist organization,"Anakbayan, NPA",@James05123026,James,,Anonymous,03/20,1805,691,,"Ang Salot na Anakbayan, Teroristang myembro ng NPA",,"Text, Reply",30/05/20 11:51,https://drive.google.com/file/d/1mxWYK9VbP6flNNxxIkfR7NmincOe_We0/view?usp=share_link,Emotional,0,0,0,0,,,"Labelling Anakbayan as the legal NPA front organization is a from of red-tagging.

[https://www.philstar.com/headlines/2018/04/03/1802447/youth-group-condemns-red-tagging-activists]","No location, no bio",,TRUE,TRUE,Has tweets supporting BBM and Duterte,,Playful-Stork,OK,
17-492,31/03/23 03:44:12,https://twitter.com/gerrydeleo/status/1266526583289872384,17,"Alfonso, Francis Donald",REDT,AnakBayan is a terrorist organization,"Anakbayan, NPA",@gerrydeleo,gerry,The right to write..Exercising the right to express freedom..Debunk the lies....I am no troll..,Anonymous,01/20,414,534,,"Shame on the 
@upsystem
 for allowing the state university name funded by the filipino taxpayers be used by this npa terrorists 
@anakbayan_ph
 ..Why the UP admin allows this terror activities go unhampered inside campus?Why my tax should go to pay for this anti state collaborators?",,"Text, Reply",30/05/20 08:27,https://drive.google.com/file/d/1Rvwq0JquObTHZ1fzlvEyijBKzJ84Qd9N/view?usp=share_link,Emotional,16,2,6,1,,,"Labelling Anakbayan as the legal NPA front organization is a from of red-tagging.

[https://www.philstar.com/headlines/2018/04/03/1802447/youth-group-condemns-red-tagging-activists]",No location,,FALSE,TRUE,Cover photo is about Duterte,,Playful-Stork,OK,
17-493,31/03/23 03:57:08,https://twitter.com/UnitedPhilippi1/status/1269593731767758848,17,"Alfonso, Francis Donald",REDT,AnakBayan is a terrorist organization,"Anakbayan, NPA",@UnitedPhilippi1,UnitedPhilippines,"Love for Country, Love for God and Love for Family",Anonymous,09/19,426,271,Republic of the Philippines,"Hi @catrionaelisa @PiaWurtzbach @lizasoberano Matagal na po ang recruitment ng mga NPA sa mga university. Ilang buhay na ang nasayang. Hindi matitigil eto kung patuloy ang pag recruit ng mga NPA front orgs katulad ng Bayan Muna, Anakbayan, Gabriella, Kabataan, ACT at iba pa...",,Text,07/06/20 19:35,https://drive.google.com/file/d/1GOdB-C4xQqj79HcZQQ1m5SDDp1rs0-7S/view?usp=share_link,Emotional,7,0,0,0,,,"Labelling Anakbayan as recruiters for the NPA  is a from of red-tagging.

[https://www.philstar.com/headlines/2018/04/03/1802447/youth-group-condemns-red-tagging-activists]",,,TRUE,TRUE,Has tweets showing support for BBM and Duterte,,Playful-Stork,OK,
